"";"participant";"device";"text";"X_created_at";"X_id";"X_updated_at";"tag_count";"trip_count";"category";"sentiment_polarity";"text_en";"questionnaire1";"application_install";"questionnaire_2";"estimuli";"city";"group";"campaign_day"
"86";17;"f9a799097f8dd185";"Average";"2017-10-03T17:41:47.344Z";"gEaQjIAbRR";"2017-10-03T17:41:47.344Z";16;10;"Speed ";"Neutral ";"Average";"2017-09-15T14:20:00.000Z";"2017-09-15T14:23:00.000Z";"2017-09-21T16:23:00.000Z";"Y";"Münster";"Collaboration";19
"87";17;"f9a799097f8dd185";"Quick";"2017-09-19T14:49:38.768Z";"FLHIpiBuwe";"2017-09-19T14:49:38.768Z";11;8;"Speed ";"Positive";"Quick";"2017-09-15T14:20:00.000Z";"2017-09-15T14:23:00.000Z";"2017-09-21T16:23:00.000Z";"Y";"Münster";"Collaboration";5
"88";17;"f9a799097f8dd185";"Fast";"2017-10-03T17:41:47.697Z";"c9tpXeoWKC";"2017-10-03T17:41:47.697Z";18;10;"Speed ";"Positive";"Fast";"2017-09-15T14:20:00.000Z";"2017-09-15T14:23:00.000Z";"2017-09-21T16:23:00.000Z";"Y";"Münster";"Collaboration";19
"89";17;"f9a799097f8dd185";"Normal";"2017-09-17T13:21:41.557Z";"FAISzhIB8K";"2017-09-17T13:21:41.557Z";5;5;"Speed ";"Neutral ";"Normal";"2017-09-15T14:20:00.000Z";"2017-09-15T14:23:00.000Z";"2017-09-21T16:23:00.000Z";"Y";"Münster";"Collaboration";3
"90";17;"f9a799097f8dd185";"Fast";"2017-09-19T14:49:38.940Z";"4tPla1aGcs";"2017-09-19T14:49:38.940Z";12;8;"Speed ";"Positive";"Fast";"2017-09-15T14:20:00.000Z";"2017-09-15T14:23:00.000Z";"2017-09-21T16:23:00.000Z";"Y";"Münster";"Collaboration";5
"91";17;"f9a799097f8dd185";"Speedy";"2017-09-19T14:49:38.566Z";"2BNXsDYUK8";"2017-09-19T14:49:38.566Z";10;8;"Speed ";"Positive";"Speedy";"2017-09-15T14:20:00.000Z";"2017-09-15T14:23:00.000Z";"2017-09-21T16:23:00.000Z";"Y";"Münster";"Collaboration";5
"92";17;"f9a799097f8dd185";"Moderated";"2017-09-19T16:47:54.338Z";"efGYw78oU7";"2017-09-19T16:47:54.338Z";15;9;"Speed ";"Neutral ";"Moderated";"2017-09-15T14:20:00.000Z";"2017-09-15T14:23:00.000Z";"2017-09-21T16:23:00.000Z";"Y";"Münster";"Collaboration";5
"93";17;"f9a799097f8dd185";"Speedy";"2017-09-19T08:20:50.437Z";"u71Y5GsCIx";"2017-09-19T08:20:50.437Z";7;6;"Speed ";"Positive";"Speedy";"2017-09-15T14:20:00.000Z";"2017-09-15T14:23:00.000Z";"2017-09-21T16:23:00.000Z";"Y";"Münster";"Collaboration";5
"94";17;"f9a799097f8dd185";"Light";"2017-09-19T16:47:54.148Z";"N0kCZEvPdF";"2017-09-19T16:47:54.148Z";14;9;"Comfor";"Positive";"Light";"2017-09-15T14:20:00.000Z";"2017-09-15T14:23:00.000Z";"2017-09-21T16:23:00.000Z";"Y";"Münster";"Collaboration";5
"95";18;"6a5ed68cb3581305";"Entspannt";"2017-09-20T06:58:28.660Z";"1Jz7pkISXY";"2017-09-20T06:58:28.660Z";1;6;NA;NA;NA;"2017-09-19T13:10:00.000Z";"2017-09-19T13:15:00.000Z";"2017-09-26T13:00:00.000Z";"Y";"Münster";"Collaboration";2
"96";22;"756256df825745c";"Normal";"2017-11-05T12:00:01.547Z";"IgkIyomDnV";"2017-11-05T12:00:01.547Z";39;26;"Speed ";"Neutral ";"Normal";"2017-10-18T11:00:00.000Z";"2017-10-18T11:04:00.000Z";"2017-10-26T10:45:00.000Z";"Y";"Castelló";"Competition";19
"97";22;"756256df825745c";"Lento";"2017-10-26T08:39:06.294Z";"YKuauY8lnc";"2017-10-26T08:39:06.294Z";6;10;"Speed ";"Negative";"Slow-moving";"2017-10-18T11:00:00.000Z";"2017-10-18T11:04:00.000Z";"2017-10-26T10:45:00.000Z";"Y";"Castelló";"Competition";9
"98";22;"756256df825745c";"Ágil";"2017-11-02T21:05:37.657Z";"rvKfT4IOGr";"2017-11-02T21:05:37.657Z";32;22;"Speed ";"Positive";"Speedy";"2017-10-18T11:00:00.000Z";"2017-10-18T11:04:00.000Z";"2017-10-26T10:45:00.000Z";"Y";"Castelló";"Competition";16
"99";22;"756256df825745c";"Escabroso";"2017-10-31T11:58:32.834Z";"t5bmeAorJG";"2017-10-31T11:58:32.834Z";20;17;"Safety";"Negative";"Hazardous";"2017-10-18T11:00:00.000Z";"2017-10-18T11:04:00.000Z";"2017-10-26T10:45:00.000Z";"Y";"Castelló";"Competition";14
"100";22;"756256df825745c";"Rápido";"2017-10-31T21:12:38.352Z";"5rF9DDPG4K";"2017-10-31T21:12:38.352Z";24;18;"Speed ";"Positive";"Quick";"2017-10-18T11:00:00.000Z";"2017-10-18T11:04:00.000Z";"2017-10-26T10:45:00.000Z";"Y";"Castelló";"Competition";14
"101";22;"756256df825745c";"Normal";"2017-11-02T21:05:38.017Z";"ymwzLXAEvI";"2017-11-02T21:05:38.017Z";33;22;"Speed ";"Neutral ";"Normal";"2017-10-18T11:00:00.000Z";"2017-10-18T11:04:00.000Z";"2017-10-26T10:45:00.000Z";"Y";"Castelló";"Competition";16
"102";22;"756256df825745c";"Veloz";"2017-10-31T21:12:38.566Z";"wlNnlacu5E";"2017-10-31T21:12:38.566Z";25;18;"Speed ";"Positive";"Fast";"2017-10-18T11:00:00.000Z";"2017-10-18T11:04:00.000Z";"2017-10-26T10:45:00.000Z";"Y";"Castelló";"Competition";14
"103";22;"756256df825745c";"Suave";"2017-10-18T09:51:58.482Z";"YMKM8bqIYI";"2017-10-18T09:51:58.482Z";2;4;"Comfor";"Positive";"Light";"2017-10-18T11:00:00.000Z";"2017-10-18T11:04:00.000Z";"2017-10-26T10:45:00.000Z";"Y";"Castelló";"Competition";1
"104";22;"756256df825745c";"Veloz";"2017-11-02T12:00:12.112Z";"zYNKsGRedF";"2017-11-02T12:00:12.112Z";31;21;"Speed ";"Positive";"Fast";"2017-10-18T11:00:00.000Z";"2017-10-18T11:04:00.000Z";"2017-10-26T10:45:00.000Z";"Y";"Castelló";"Competition";16
"105";22;"756256df825745c";"Suficiente";"2017-10-31T10:23:41.085Z";"iH9zyOTo4u";"2017-10-31T10:23:41.085Z";17;16;"Comfor";"Neutral ";"Enough";"2017-10-18T11:00:00.000Z";"2017-10-18T11:04:00.000Z";"2017-10-26T10:45:00.000Z";"Y";"Castelló";"Competition";14
"106";22;"756256df825745c";"Normal";"2017-10-26T08:39:06.074Z";"bVwwRYFDhp";"2017-10-26T08:39:06.074Z";5;10;"Speed ";"Neutral ";"Normal";"2017-10-18T11:00:00.000Z";"2017-10-18T11:04:00.000Z";"2017-10-26T10:45:00.000Z";"Y";"Castelló";"Competition";9
"107";22;"756256df825745c";"Rápido";"2017-11-04T21:00:28.252Z";"CJY5mGkXCq";"2017-11-04T21:00:28.252Z";36;24;"Speed ";"Positive";"Quick";"2017-10-18T11:00:00.000Z";"2017-10-18T11:04:00.000Z";"2017-10-26T10:45:00.000Z";"Y";"Castelló";"Competition";18
"108";22;"756256df825745c";"Ágil";"2017-10-31T21:12:38.164Z";"l1VbWZxXSD";"2017-10-31T21:12:38.164Z";23;18;"Speed ";"Positive";"Speedy";"2017-10-18T11:00:00.000Z";"2017-10-18T11:04:00.000Z";"2017-10-26T10:45:00.000Z";"Y";"Castelló";"Competition";14
"109";22;"756256df825745c";"Normal";"2017-10-26T09:47:57.224Z";"AbLBb2UeHg";"2017-10-26T09:47:57.224Z";8;11;"Speed ";"Neutral ";"Normal";"2017-10-18T11:00:00.000Z";"2017-10-18T11:04:00.000Z";"2017-10-26T10:45:00.000Z";"Y";"Castelló";"Competition";9
"110";22;"756256df825745c";"Ágil";"2017-10-26T09:53:13.204Z";"49iFZ13ZNE";"2017-10-26T09:53:13.204Z";10;12;"Speed ";"Positive";"Speedy";"2017-10-18T11:00:00.000Z";"2017-10-18T11:04:00.000Z";"2017-10-26T10:45:00.000Z";"Y";"Castelló";"Competition";9
"111";22;"756256df825745c";"Normal";"2017-10-31T07:55:01.911Z";"LMaDwYcv7s";"2017-10-31T07:55:01.911Z";15;15;"Speed ";"Neutral ";"Normal";"2017-10-18T11:00:00.000Z";"2017-10-18T11:04:00.000Z";"2017-10-26T10:45:00.000Z";"Y";"Castelló";"Competition";14
"112";22;"756256df825745c";"Rápido";"2017-11-02T10:25:48.935Z";"mHiw0mzqIj";"2017-11-02T10:25:48.935Z";27;20;"Speed ";"Positive";"Quick";"2017-10-18T11:00:00.000Z";"2017-10-18T11:04:00.000Z";"2017-10-26T10:45:00.000Z";"Y";"Castelló";"Competition";16
"113";22;"756256df825745c";"Veloz";"2017-11-04T21:00:28.481Z";"ny72lUehC4";"2017-11-04T21:00:28.481Z";37;24;"Speed ";"Positive";"Fast";"2017-10-18T11:00:00.000Z";"2017-10-18T11:04:00.000Z";"2017-10-26T10:45:00.000Z";"Y";"Castelló";"Competition";18
"114";22;"756256df825745c";"Rápido";"2017-11-28T21:08:06.895Z";"9DtfxrYx3C";"2017-11-28T21:08:06.895Z";45;30;"Speed ";"Positive";"Quick";"2017-10-18T11:00:00.000Z";"2017-10-18T11:04:00.000Z";"2017-10-26T10:45:00.000Z";"Y";"Castelló";"Competition";42
"115";22;"756256df825745c";"Veloz";"2017-11-05T20:48:16.083Z";"LmsjWo0hj2";"2017-11-05T20:48:16.083Z";40;26;"Speed ";"Positive";"Fast";"2017-10-18T11:00:00.000Z";"2017-10-18T11:04:00.000Z";"2017-10-26T10:45:00.000Z";"Y";"Castelló";"Competition";19
"116";22;"756256df825745c";"Rápido";"2017-11-06T22:23:52.067Z";"JupCpbVsjL";"2017-11-06T22:23:52.067Z";42;27;"Speed ";"Positive";"Quick";"2017-10-18T11:00:00.000Z";"2017-10-18T11:04:00.000Z";"2017-10-26T10:45:00.000Z";"Y";"Castelló";"Competition";20
"117";22;"756256df825745c";"Moderado";"2017-10-18T09:51:58.706Z";"nVAkWOFfTa";"2017-10-18T09:51:58.706Z";3;4;"Speed ";"Neutral ";"Moderated";"2017-10-18T11:00:00.000Z";"2017-10-18T11:04:00.000Z";"2017-10-26T10:45:00.000Z";"Y";"Castelló";"Competition";1
"118";22;"756256df825745c";"Suficiente";"2017-10-26T08:39:05.834Z";"SG4NWW2wA7";"2017-10-26T08:39:05.834Z";4;10;"Comfor";"Neutral ";"Enough";"2017-10-18T11:00:00.000Z";"2017-10-18T11:04:00.000Z";"2017-10-26T10:45:00.000Z";"Y";"Castelló";"Competition";9
"119";22;"756256df825745c";"Escabroso";"2017-11-02T12:00:11.641Z";"01qvttGc3U";"2017-11-02T12:00:11.641Z";29;21;"Safety";"Negative";"Hazardous";"2017-10-18T11:00:00.000Z";"2017-10-18T11:04:00.000Z";"2017-10-26T10:45:00.000Z";"Y";"Castelló";"Competition";16
"120";22;"756256df825745c";"Veloz";"2017-11-02T10:25:49.074Z";"6FQmQ3M4Bf";"2017-11-02T10:25:49.074Z";28;20;"Speed ";"Positive";"Fast";"2017-10-18T11:00:00.000Z";"2017-10-18T11:04:00.000Z";"2017-10-26T10:45:00.000Z";"Y";"Castelló";"Competition";16
"121";22;"756256df825745c";"Adecuado";"2017-10-31T11:58:33.035Z";"wzdrn51wYT";"2017-10-31T11:58:33.035Z";21;17;"Comfor";"Neutral ";"Worthy";"2017-10-18T11:00:00.000Z";"2017-10-18T11:04:00.000Z";"2017-10-26T10:45:00.000Z";"Y";"Castelló";"Competition";14
"122";22;"756256df825745c";"Normal";"2017-10-26T09:53:13.404Z";"o7iv5eQEng";"2017-10-26T09:53:13.404Z";11;12;"Speed ";"Neutral ";"Normal";"2017-10-18T11:00:00.000Z";"2017-10-18T11:04:00.000Z";"2017-10-26T10:45:00.000Z";"Y";"Castelló";"Competition";9
"123";22;"756256df825745c";"Veloz";"2017-11-02T21:05:38.286Z";"5ezVClrbEZ";"2017-11-02T21:05:38.286Z";34;22;"Speed ";"Positive";"Fast";"2017-10-18T11:00:00.000Z";"2017-10-18T11:04:00.000Z";"2017-10-26T10:45:00.000Z";"Y";"Castelló";"Competition";16
"124";22;"756256df825745c";"Suave";"2017-10-31T10:23:41.315Z";"I0giVKcGg1";"2017-10-31T10:23:41.315Z";18;16;"Comfor";"Positive";"Light";"2017-10-18T11:00:00.000Z";"2017-10-18T11:04:00.000Z";"2017-10-26T10:45:00.000Z";"Y";"Castelló";"Competition";14
"125";22;"756256df825745c";"Moderado";"2017-10-31T07:55:02.159Z";"4tgDfAAxxG";"2017-10-31T07:55:02.159Z";16;15;"Speed ";"Neutral ";"Moderated";"2017-10-18T11:00:00.000Z";"2017-10-18T11:04:00.000Z";"2017-10-26T10:45:00.000Z";"Y";"Castelló";"Competition";14
"126";22;"756256df825745c";"Suficiente";"2017-10-31T07:55:01.709Z";"VAcZf1T7rQ";"2017-10-31T07:55:01.709Z";14;15;"Comfor";"Neutral ";"Enough";"2017-10-18T11:00:00.000Z";"2017-10-18T11:04:00.000Z";"2017-10-26T10:45:00.000Z";"Y";"Castelló";"Competition";14
"127";22;"756256df825745c";"Promedio";"2017-11-04T21:00:28.031Z";"LfJY7ixyEq";"2017-11-04T21:00:28.031Z";35;24;"Speed ";"Neutral ";"Average";"2017-10-18T11:00:00.000Z";"2017-10-18T11:04:00.000Z";"2017-10-26T10:45:00.000Z";"Y";"Castelló";"Competition";18
"128";22;"756256df825745c";"Moderado";"2017-10-31T07:54:23.691Z";"lPjRCWqF1d";"2017-10-31T07:54:23.691Z";13;14;"Speed ";"Neutral ";"Moderated";"2017-10-18T11:00:00.000Z";"2017-10-18T11:04:00.000Z";"2017-10-26T10:45:00.000Z";"Y";"Castelló";"Competition";14
"129";22;"756256df825745c";"Suficiente";"2017-11-05T12:00:01.347Z";"nKUttF5MRo";"2017-11-05T12:00:01.347Z";38;26;"Comfor";"Neutral ";"Enough";"2017-10-18T11:00:00.000Z";"2017-10-18T11:04:00.000Z";"2017-10-26T10:45:00.000Z";"Y";"Castelló";"Competition";19
"130";22;"756256df825745c";"Moderado";"2017-10-26T09:53:13.624Z";"nWA8sfAAIF";"2017-10-26T09:53:13.624Z";12;12;"Speed ";"Neutral ";"Moderated";"2017-10-18T11:00:00.000Z";"2017-10-18T11:04:00.000Z";"2017-10-26T10:45:00.000Z";"Y";"Castelló";"Competition";9
"131";22;"756256df825745c";"Promedio";"2017-11-05T21:09:25.687Z";"BliNj6JaAI";"2017-11-05T21:09:25.687Z";41;27;"Speed ";"Neutral ";"Average";"2017-10-18T11:00:00.000Z";"2017-10-18T11:04:00.000Z";"2017-10-26T10:45:00.000Z";"Y";"Castelló";"Competition";19
"132";22;"756256df825745c";"Veloz";"2017-10-31T11:58:33.264Z";"ywl9PLq0LY";"2017-10-31T11:58:33.264Z";22;17;"Speed ";"Positive";"Fast";"2017-10-18T11:00:00.000Z";"2017-10-18T11:04:00.000Z";"2017-10-26T10:45:00.000Z";"Y";"Castelló";"Competition";14
"133";22;"756256df825745c";"Lento";"2017-10-31T10:23:41.567Z";"v0CZ3T5iHH";"2017-10-31T10:23:41.567Z";19;16;"Speed ";"Negative";"Slow-moving";"2017-10-18T11:00:00.000Z";"2017-10-18T11:04:00.000Z";"2017-10-26T10:45:00.000Z";"Y";"Castelló";"Competition";14
"134";22;"756256df825745c";"Veloz";"2017-11-06T22:23:52.849Z";"zAwX7ImpUg";"2017-11-06T22:23:52.849Z";43;27;"Speed ";"Positive";"Fast";"2017-10-18T11:00:00.000Z";"2017-10-18T11:04:00.000Z";"2017-10-26T10:45:00.000Z";"Y";"Castelló";"Competition";20
"135";22;"756256df825745c";"Rápido";"2017-11-05T21:09:25.878Z";"FMEVBmOGAO";"2017-11-05T21:09:25.878Z";42;27;"Speed ";"Positive";"Quick";"2017-10-18T11:00:00.000Z";"2017-10-18T11:04:00.000Z";"2017-10-26T10:45:00.000Z";"Y";"Castelló";"Competition";19
"136";22;"756256df825745c";"Suficiente";"2017-10-18T09:51:58.247Z";"67FTP5K2dI";"2017-10-18T09:51:58.247Z";1;4;"Comfor";"Neutral ";"Enough";"2017-10-18T11:00:00.000Z";"2017-10-18T11:04:00.000Z";"2017-10-26T10:45:00.000Z";"Y";"Castelló";"Competition";1
"137";22;"756256df825745c";"Ágil";"2017-11-02T10:25:48.804Z";"G8fIPpJFgp";"2017-11-02T10:25:48.804Z";26;20;"Speed ";"Positive";"Speedy";"2017-10-18T11:00:00.000Z";"2017-10-18T11:04:00.000Z";"2017-10-26T10:45:00.000Z";"Y";"Castelló";"Competition";16
"138";22;"756256df825745c";"Moderado";"2017-10-26T09:47:57.444Z";"jjnit1GTZx";"2017-10-26T09:47:57.444Z";9;11;"Speed ";"Neutral ";"Moderated";"2017-10-18T11:00:00.000Z";"2017-10-18T11:04:00.000Z";"2017-10-26T10:45:00.000Z";"Y";"Castelló";"Competition";9
"139";22;"756256df825745c";"Veloz";"2017-11-28T21:08:07.083Z";"yolUJBp4oT";"2017-11-28T21:08:07.083Z";46;30;"Speed ";"Positive";"Fast";"2017-10-18T11:00:00.000Z";"2017-10-18T11:04:00.000Z";"2017-10-26T10:45:00.000Z";"Y";"Castelló";"Competition";42
"140";22;"756256df825745c";"Ágil";"2017-10-26T09:47:57.024Z";"ttiSo7Wtoe";"2017-10-26T09:47:57.024Z";7;11;"Speed ";"Positive";"Speedy";"2017-10-18T11:00:00.000Z";"2017-10-18T11:04:00.000Z";"2017-10-26T10:45:00.000Z";"Y";"Castelló";"Competition";9
"141";22;"756256df825745c";"Ágil";"2017-11-28T21:08:06.699Z";"VWNXrnVFqq";"2017-11-28T21:08:06.699Z";44;30;"Speed ";"Positive";"Speedy";"2017-10-18T11:00:00.000Z";"2017-10-18T11:04:00.000Z";"2017-10-26T10:45:00.000Z";"Y";"Castelló";"Competition";42
"142";22;"756256df825745c";"Rápido";"2017-11-02T12:00:11.861Z";"ABXA0lLpXC";"2017-11-02T12:00:11.861Z";30;21;"Speed ";"Positive";"Quick";"2017-10-18T11:00:00.000Z";"2017-10-18T11:04:00.000Z";"2017-10-26T10:45:00.000Z";"Y";"Castelló";"Competition";16
"143";23;"14a96735022e788e";"Prolongado";"2017-10-25T15:55:40.047Z";"SZyUBB3gfh";"2017-10-25T15:55:40.047Z";8;6;"Speed ";"Negative";"Brake-intensive";"2017-10-18T11:00:00.000Z";"2017-10-18T11:12:00.000Z";"2017-10-26T10:45:00.000Z";"Y";"Castelló";"Collaboration";8
"144";23;"14a96735022e788e";"Confiable";"2017-10-18T09:52:51.872Z";"FYXHAkouDA";"2017-10-18T09:52:51.872Z";6;2;"Safety";"Positive";"Safe";"2017-10-18T11:00:00.000Z";"2017-10-18T11:12:00.000Z";"2017-10-26T10:45:00.000Z";"Y";"Castelló";"Collaboration";1
"145";23;"14a96735022e788e";"Moderado";"2017-10-26T08:40:01.370Z";"y4RnC8RMYG";"2017-10-26T08:40:01.370Z";8;7;"Speed ";"Neutral ";"Moderated";"2017-10-18T11:00:00.000Z";"2017-10-18T11:12:00.000Z";"2017-10-26T10:45:00.000Z";"Y";"Castelló";"Collaboration";9
"146";23;"14a96735022e788e";"Concurrido";"2017-10-18T09:14:42.684Z";"eo5wlEkTsT";"2017-10-18T09:14:42.684Z";2;1;"Comfor";"Negative";"Crowded";"2017-10-18T11:00:00.000Z";"2017-10-18T11:12:00.000Z";"2017-10-26T10:45:00.000Z";"Y";"Castelló";"Collaboration";1
"147";23;"14a96735022e788e";"Sin Conexión";"2017-10-18T09:14:42.440Z";"p6ThLSJhXl";"2017-10-18T09:14:42.440Z";1;1;"Comfor";"Negative";"Disconnected";"2017-10-18T11:00:00.000Z";"2017-10-18T11:12:00.000Z";"2017-10-26T10:45:00.000Z";"Y";"Castelló";"Collaboration";1
"148";23;"14a96735022e788e";"Relajado";"2017-10-23T17:33:55.625Z";"QGDLDPkEm0";"2017-10-23T17:33:55.625Z";7;5;"Comfor";"Neutral ";"Relaxed";"2017-10-18T11:00:00.000Z";"2017-10-18T11:12:00.000Z";"2017-10-26T10:45:00.000Z";"Y";"Castelló";"Collaboration";6
"149";23;"14a96735022e788e";"Veloz";"2017-10-18T09:14:43.063Z";"yB0W9aakFe";"2017-10-18T09:14:43.063Z";3;1;"Speed ";"Positive";"Fast";"2017-10-18T11:00:00.000Z";"2017-10-18T11:12:00.000Z";"2017-10-26T10:45:00.000Z";"Y";"Castelló";"Collaboration";1
"150";23;"14a96735022e788e";"Eficiente";"2017-10-18T09:52:51.472Z";"UjbZDWdzqy";"2017-10-18T09:52:51.472Z";4;2;"Comfor";"Positive";"Efficient";"2017-10-18T11:00:00.000Z";"2017-10-18T11:12:00.000Z";"2017-10-26T10:45:00.000Z";"Y";"Castelló";"Collaboration";1
"151";23;"14a96735022e788e";"Rápido";"2017-10-18T09:52:51.692Z";"7SbvpBRqAn";"2017-10-18T09:52:51.692Z";5;2;"Speed ";"Positive";"Quick";"2017-10-18T11:00:00.000Z";"2017-10-18T11:12:00.000Z";"2017-10-26T10:45:00.000Z";"Y";"Castelló";"Collaboration";1
"152";23;"14a96735022e788e";"Relajado";"2017-10-26T09:46:41.031Z";"3gnkrtb6Ns";"2017-10-26T09:46:41.031Z";9;8;"Comfor";"Neutral ";"Relaxed";"2017-10-18T11:00:00.000Z";"2017-10-18T11:12:00.000Z";"2017-10-26T10:45:00.000Z";"Y";"Castelló";"Collaboration";9
"153";23;"14a96735022e788e";"Adecuado";"2017-10-25T15:55:40.255Z";"jW0u4VXjmc";"2017-10-25T15:55:40.255Z";9;6;"Comfor";"Neutral ";"Worthy";"2017-10-18T11:00:00.000Z";"2017-10-18T11:12:00.000Z";"2017-10-26T10:45:00.000Z";"Y";"Castelló";"Collaboration";8
"154";23;"14a96735022e788e";"Inspirador";"2017-10-25T15:55:40.397Z";"7LK0WZ4CKq";"2017-10-25T15:55:40.397Z";10;6;"Comfor";"Positive";"Inspiring";"2017-10-18T11:00:00.000Z";"2017-10-18T11:12:00.000Z";"2017-10-26T10:45:00.000Z";"Y";"Castelló";"Collaboration";8
"155";24;"e9d8d40f54eb35e6";"Confiable";"2017-10-19T06:41:23.090Z";"ps1NKVoO5q";"2017-10-19T06:41:23.090Z";2;3;"Safety";"Positive";"Safe";"2017-10-18T19:13:00.000Z";"2017-10-18T19:20:00.000Z";"2017-10-26T18:30:00.000Z";"Y";"Castelló";"Competition";2
"156";24;"e9d8d40f54eb35e6";"Moderado";"2017-10-19T10:39:02.123Z";"6tUI5ZjrS1";"2017-10-19T10:39:02.123Z";4;4;"Speed ";"Neutral ";"Moderated";"2017-10-18T19:13:00.000Z";"2017-10-18T19:20:00.000Z";"2017-10-26T18:30:00.000Z";"Y";"Castelló";"Competition";2
"157";24;"e9d8d40f54eb35e6";"Confiable";"2017-10-30T07:48:32.307Z";"MhWffBtGIO";"2017-10-30T07:48:32.307Z";8;28;"Safety";"Positive";"Safe";"2017-10-18T19:13:00.000Z";"2017-10-18T19:20:00.000Z";"2017-10-26T18:30:00.000Z";"Y";"Castelló";"Competition";13
"158";24;"e9d8d40f54eb35e6";"Veloz";"2017-10-26T06:52:59.683Z";"V67ik9Kmma";"2017-10-26T06:52:59.683Z";7;18;"Speed ";"Positive";"Fast";"2017-10-18T19:13:00.000Z";"2017-10-18T19:20:00.000Z";"2017-10-26T18:30:00.000Z";"Y";"Castelló";"Competition";9
"159";24;"e9d8d40f54eb35e6";"Adecuado";"2017-10-19T10:39:01.956Z";"ETjYDRbLTy";"2017-10-19T10:39:01.956Z";3;4;"Comfor";"Neutral ";"Worthy";"2017-10-18T19:13:00.000Z";"2017-10-18T19:20:00.000Z";"2017-10-26T18:30:00.000Z";"Y";"Castelló";"Competition";2
"160";24;"e9d8d40f54eb35e6";"Normal";"2017-10-19T06:41:22.916Z";"A2ax3keb0h";"2017-10-19T06:41:22.916Z";1;3;"Speed ";"Neutral ";"Normal";"2017-10-18T19:13:00.000Z";"2017-10-18T19:20:00.000Z";"2017-10-26T18:30:00.000Z";"Y";"Castelló";"Competition";2
"161";24;"e9d8d40f54eb35e6";"Concurrido";"2017-10-19T15:03:46.933Z";"VHDiPiegSV";"2017-10-19T15:03:46.933Z";5;8;"Comfor";"Negative";"Crowded";"2017-10-18T19:13:00.000Z";"2017-10-18T19:20:00.000Z";"2017-10-26T18:30:00.000Z";"Y";"Castelló";"Competition";2
"162";24;"e9d8d40f54eb35e6";"Lento";"2017-10-19T15:03:47.074Z";"0PIBLnIRn5";"2017-10-19T15:03:47.074Z";6;8;"Speed ";"Negative";"Slow-moving";"2017-10-18T19:13:00.000Z";"2017-10-18T19:20:00.000Z";"2017-10-26T18:30:00.000Z";"Y";"Castelló";"Competition";2
"163";25;"11adcf0f63a00175";"Veloz";"2017-10-26T10:10:45.228Z";"8iaA4uZEbY";"2017-10-26T10:10:45.228Z";14;16;"Speed ";"Positive";"Fast";"2017-10-19T09:00:00.000Z";"2017-10-19T09:05:00.000Z";"2017-10-26T08:45:00.000Z";"Y";"Castelló";"Collaboration";8
"164";25;"11adcf0f63a00175";"Veloz";"2017-11-08T06:45:35.333Z";"qb0MpBMFQl";"2017-11-08T06:45:35.333Z";38;31;"Speed ";"Positive";"Fast";"2017-10-19T09:00:00.000Z";"2017-10-19T09:05:00.000Z";"2017-10-26T08:45:00.000Z";"Y";"Castelló";"Collaboration";21
"165";25;"11adcf0f63a00175";"Seguro";"2017-11-02T14:17:25.881Z";"MDF67eYpiv";"2017-11-02T14:17:25.881Z";33;28;"Safety";"Positive";"Secure";"2017-10-19T09:00:00.000Z";"2017-10-19T09:05:00.000Z";"2017-10-26T08:45:00.000Z";"Y";"Castelló";"Collaboration";15
"166";25;"11adcf0f63a00175";"Arriesgado";"2017-10-27T16:35:59.244Z";"4OCgmS50tq";"2017-10-27T16:35:59.244Z";21;20;"Safety";"Negative";"Risky";"2017-10-19T09:00:00.000Z";"2017-10-19T09:05:00.000Z";"2017-10-26T08:45:00.000Z";"Y";"Castelló";"Collaboration";9
"167";25;"11adcf0f63a00175";"Veloz";"2017-10-24T13:07:56.504Z";"xEMGCvKYx1";"2017-10-24T13:07:56.504Z";6;11;"Speed ";"Positive";"Fast";"2017-10-19T09:00:00.000Z";"2017-10-19T09:05:00.000Z";"2017-10-26T08:45:00.000Z";"Y";"Castelló";"Collaboration";6
"168";25;"11adcf0f63a00175";"Concurrido";"2017-10-26T08:37:27.163Z";"Dtww6mmheY";"2017-10-26T08:37:27.163Z";11;14;"Comfor";"Negative";"Crowded";"2017-10-19T09:00:00.000Z";"2017-10-19T09:05:00.000Z";"2017-10-26T08:45:00.000Z";"Y";"Castelló";"Collaboration";8
"169";25;"11adcf0f63a00175";"Seguro";"2017-10-30T14:13:15.866Z";"mZHVQQfiAl";"2017-10-30T14:13:15.866Z";27;24;"Safety";"Positive";"Secure";"2017-10-19T09:00:00.000Z";"2017-10-19T09:05:00.000Z";"2017-10-26T08:45:00.000Z";"Y";"Castelló";"Collaboration";12
"170";25;"11adcf0f63a00175";"Veloz";"2017-10-26T08:37:27.291Z";"FqeGEDx6WE";"2017-10-26T08:37:27.291Z";12;14;"Speed ";"Positive";"Fast";"2017-10-19T09:00:00.000Z";"2017-10-19T09:05:00.000Z";"2017-10-26T08:45:00.000Z";"Y";"Castelló";"Collaboration";8
"171";25;"11adcf0f63a00175";"Veloz";"2017-10-31T13:51:12.902Z";"8i1DSQsl20";"2017-10-31T13:51:12.902Z";32;26;"Speed ";"Positive";"Fast";"2017-10-19T09:00:00.000Z";"2017-10-19T09:05:00.000Z";"2017-10-26T08:45:00.000Z";"Y";"Castelló";"Collaboration";13
